resource_id,title,description,domain,resource_type,difficulty,duration_minutes,url,tags,created_at
1527,Senseless (1998),Educational resource: Senseless (1998),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?imdb-title-120820,Comedy,1998-01-01T00:00:00
1528,Nowhere (1997),Educational resource: Nowhere (1997),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Nowhere%20%281997%29,Drama,1997-01-01T00:00:00
1529,Underground (1995),Educational resource: Underground (1995),History,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Underground%20(1995),War,1996-01-01T00:00:00
1530,Jefferson in Paris (1995),Educational resource: Jefferson in Paris (1995),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Jefferson%20in%20Paris%20(1995),Drama,1995-01-01T00:00:00
1531,Far From Home: The Adventures of Yellow Dog (1995),Educational resource: Far From Home: The Adventures of Yellow Dog (1995),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Far%20From%20Home:%20The%20Adventures%20of%20Yellow%20Dog%20(1995),Adventure|Children's,1995-01-01T00:00:00
1532,Foreign Student (1994),Educational resource: Foreign Student (1994),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Foreign%20Student%20(1994),Drama,1994-01-01T00:00:00
1533,I Don't Want to Talk About It (De eso no se habla) (1993),Educational resource: I Don't Want to Talk About It (De eso no se habla) (1993),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?De%20Eso%20No%20Se%20Habla%20(1993),Drama,1993-01-01T00:00:00
1534,Twin Town (1997),Educational resource: Twin Town (1997),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Twin%20Town%20%281997%29,Comedy|Crime,1997-01-01T00:00:00
1535,"Enfer, L' (1994)","Educational resource: Enfer, L' (1994)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Enfer,%20L'%20(1994)",Drama,1994-01-01T00:00:00
1536,Aiqing wansui (1994),Educational resource: Aiqing wansui (1994),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Aiqing%20Wansui%20(1994),Drama,1996-01-01T00:00:00
1537,Cosi (1996),Educational resource: Cosi (1996),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Cosi%20(1996),Comedy,1997-01-01T00:00:00
1538,All Over Me (1997),Educational resource: All Over Me (1997),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?All%20Over%20Me%20%281997%29,Drama,1997-01-01T00:00:00
1539,Being Human (1993),Educational resource: Being Human (1993),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Being%20Human%20(1993),Drama,1993-01-01T00:00:00
1540,"Amazing Panda Adventure, The (1995)","Educational resource: Amazing Panda Adventure, The (1995)",General,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Amazing%20Panda%20Adventure,%20The%20(1995)",Adventure|Children's,1995-01-01T00:00:00
1541,"Beans of Egypt, Maine, The (1994)","Educational resource: Beans of Egypt, Maine, The (1994)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Beans%20of%20Egypt,%20Maine,%20The%20(1994)",Drama,1994-01-01T00:00:00
1542,"Scarlet Letter, The (1926)","Educational resource: Scarlet Letter, The (1926)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Scarlet%20Letter,%20The%20(1926)",Drama,1926-01-01T00:00:00
1543,Johns (1996),Educational resource: Johns (1996),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Johns%20(1996),Drama,1996-01-01T00:00:00
1544,It Takes Two (1995),Educational resource: It Takes Two (1995),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?It%20Takes%20Two%20(1995),Comedy,1995-01-01T00:00:00
1545,Frankie Starlight (1995),Educational resource: Frankie Starlight (1995),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Frankie%20Starlight%20(1995),Drama|Romance,1995-01-01T00:00:00
1546,Shadows (Cienie) (1988),Educational resource: Shadows (Cienie) (1988),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Cienie%20(1988),Drama,1988-01-01T00:00:00
1547,"Show, The (1995)","Educational resource: Show, The (1995)",History,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Show,%20The%20(1995)",Documentary,1995-01-01T00:00:00
1548,The Courtyard (1995),Educational resource: The Courtyard (1995),General,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Courtyard,%20The%20(1995)%20(TV)",Action|Thriller,1995-01-01T00:00:00
1549,Dream Man (1995),Educational resource: Dream Man (1995),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Dream%20Man%20(1995),Thriller,1995-01-01T00:00:00
1550,Destiny Turns on the Radio (1995),Educational resource: Destiny Turns on the Radio (1995),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Destiny%20Turns%20on%20the%20Radio%20(1995),Comedy,1995-01-01T00:00:00
1551,"Glass Shield, The (1994)","Educational resource: Glass Shield, The (1994)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Glass%20Shield,%20The%20(1994)",Drama,1994-01-01T00:00:00
1552,"Hunted, The (1995)","Educational resource: Hunted, The (1995)",General,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Hunted,%20The%20(1995)",Action,1995-01-01T00:00:00
1553,"Underneath, The (1995)","Educational resource: Underneath, The (1995)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Underneath,%20The%20(1995)",Mystery|Thriller,1995-01-01T00:00:00
1554,Safe Passage (1994),Educational resource: Safe Passage (1994),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Safe%20Passage%20(1994),Drama,1994-01-01T00:00:00
1555,"Secret Adventures of Tom Thumb, The (1993)","Educational resource: Secret Adventures of Tom Thumb, The (1993)",General,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Secret%20Adventures%20of%20Tom%20Thumb,%20The%20(1993)",Adventure|Children's,1993-01-01T00:00:00
1556,Condition Red (1995),Educational resource: Condition Red (1995),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Condition%20Red%20(1995),Action|Drama|Thriller,1995-01-01T00:00:00
1557,Yankee Zulu (1994),Educational resource: Yankee Zulu (1994),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Yankee%20Zulu%20(1994),Comedy|Drama,1996-01-01T00:00:00
1558,Aparajito (1956),Educational resource: Aparajito (1956),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Aparajito%20(1956),Drama,1996-01-01T00:00:00
1559,Hostile Intentions (1994),Educational resource: Hostile Intentions (1994),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Hostile%20Intentions%20(1994),Action|Drama|Thriller,1994-01-01T00:00:00
1560,Clean Slate (Coup de Torchon) (1981),Educational resource: Clean Slate (Coup de Torchon) (1981),History,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Coup%20de%20torchon%20(1981),Crime,1981-01-01T00:00:00
1561,Tigrero: A Film That Was Never Made (1994),Educational resource: Tigrero: A Film That Was Never Made (1994),History,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Tigrero:%20A%20Film%20That%20Was%20Never%20Made%20(1994),Documentary|Drama,1994-01-01T00:00:00
1562,"Eye of Vichy, The (Oeil de Vichy, L') (1993)","Educational resource: Eye of Vichy, The (Oeil de Vichy, L') (1993)",History,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Oeil%20de%20Vichy,%20L'%20(1993)",Documentary,1993-01-01T00:00:00
1563,"Promise, The (Versprechen, Das) (1994)","Educational resource: Promise, The (Versprechen, Das) (1994)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Versprechen,%20Das%20(1994)",Romance,1994-01-01T00:00:00
1564,To Cross the Rubicon (1991),Educational resource: To Cross the Rubicon (1991),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?To%20Cross%20the%20Rubicon%20(1991),Drama,1991-01-01T00:00:00
1565,Daens (1992),Educational resource: Daens (1992),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Daens%20(1992),Drama,1992-01-01T00:00:00
1566,"Man from Down Under, The (1943)","Educational resource: Man from Down Under, The (1943)",Literature,Video,Intermediate,120,"http://us.imdb.com/Title?Man+from+Down+Under,+The+(1943)",Drama,1943-01-01T00:00:00
1567,Careful (1992),Educational resource: Careful (1992),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Careful%20(1992),Comedy,1992-01-01T00:00:00
1568,Vermont Is For Lovers (1992),Educational resource: Vermont Is For Lovers (1992),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Vermont%20Is%20For%20Lovers%20(1992),Comedy|Romance,1992-01-01T00:00:00
1569,"Vie est belle, La (Life is Rosey) (1987)","Educational resource: Vie est belle, La (Life is Rosey) (1987)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Vie%20est%20belle,%20La%20(1987)",Comedy|Drama,1987-01-01T00:00:00
1570,Quartier Mozart (1992),Educational resource: Quartier Mozart (1992),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Quartier%20Mozart%20(1992),Comedy,1992-01-01T00:00:00
1571,Touki Bouki (Journey of the Hyena) (1973),Educational resource: Touki Bouki (Journey of the Hyena) (1973),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Touki%20Bouki%20(1973),Drama,1973-01-01T00:00:00
1572,Wend Kuuni (God's Gift) (1982),Educational resource: Wend Kuuni (God's Gift) (1982),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Wend%20Kuuni%20(1982),Drama,1982-01-01T00:00:00
1573,Spirits of the Dead (Tre passi nel delirio) (1968),Educational resource: Spirits of the Dead (Tre passi nel delirio) (1968),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Tre%20passi%20nel%20delirio%20(1968),Horror,1968-01-01T00:00:00
1574,Pharaoh's Army (1995),Educational resource: Pharaoh's Army (1995),History,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Pharaoh's%20Army%20(1995),War,1995-01-01T00:00:00
1575,"I, Worst of All (Yo, la peor de todas) (1990)","Educational resource: I, Worst of All (Yo, la peor de todas) (1990)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Yo,%20la%20Peor%20de%20Todas%20(1990)",Drama,1990-01-01T00:00:00
1576,"Hungarian Fairy Tale, A (1987)","Educational resource: Hungarian Fairy Tale, A (1987)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Hol%20volt,%20hol%20nem%20volt%20(1987)",Fantasy,1987-01-01T00:00:00
1577,"Death in the Garden (Mort en ce jardin, La) (1956)","Educational resource: Death in the Garden (Mort en ce jardin, La) (1956)",Literature,Video,Intermediate,120,"http://us.imdb.com/Title?Mort+en+ce+jardin,+La+(1956)",Drama,1956-01-01T00:00:00
1578,"Collectionneuse, La (1967)","Educational resource: Collectionneuse, La (1967)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Collectionneuse,%20La%20(1967)",Drama,1967-01-01T00:00:00
1579,Baton Rouge (1988),Educational resource: Baton Rouge (1988),Literature,Video,Intermediate,120,http://us.imdb.com/Title?B%E2ton+rouge+(1988),Thriller,1988-01-01T00:00:00
1580,Liebelei (1933),Educational resource: Liebelei (1933),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Liebelei%20(1933),Romance,1933-01-01T00:00:00
1581,"Woman in Question, The (1950)","Educational resource: Woman in Question, The (1950)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Woman%20in%20Question,%20The%20(1950)",Mystery,1950-01-01T00:00:00
1582,T-Men (1947),Educational resource: T-Men (1947),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?T-Men%20(1947),Film-Noir,1947-01-01T00:00:00
1583,"Invitation, The (Zaproszenie) (1986)","Educational resource: Invitation, The (Zaproszenie) (1986)",Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Zaproszenie%20(1986),Drama,1986-01-01T00:00:00
1584,"Symphonie pastorale, La (1946)","Educational resource: Symphonie pastorale, La (1946)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Symphonie%20pastorale,%20La%20(1946)",Drama,1946-01-01T00:00:00
1585,American Dream (1990),Educational resource: American Dream (1990),History,Video,Intermediate,120,http://us.imdb.com/M/title-exact?American%20Dream%20(1990),Documentary,1990-01-01T00:00:00
1586,Lashou shentan (1992),Educational resource: Lashou shentan (1992),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Lashou%20Shentan%20(1992),Action|Crime|Drama,1992-01-01T00:00:00
1587,Terror in a Texas Town (1958),Educational resource: Terror in a Texas Town (1958),History,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Terror%20in%20a%20Texas%20Town%20(1958),Western,1958-01-01T00:00:00
1588,Salut cousin! (1996),Educational resource: Salut cousin! (1996),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Salut%20cousin!%20(1996),Comedy|Drama,1997-01-01T00:00:00
1589,Schizopolis (1996),Educational resource: Schizopolis (1996),Literature,Video,Intermediate,120,http://us.imdb.com/Title?Schizopolis+(1996),Comedy,1997-01-01T00:00:00
1590,"To Have, or Not (1995)","Educational resource: To Have, or Not (1995)",Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?En%20avoir%20%28ou%20pas%29%20%281995%29,Drama,1997-01-01T00:00:00
1591,Duoluo tianshi (1995),Educational resource: Duoluo tianshi (1995),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?imdb-title-112913,Drama,1998-01-01T00:00:00
1592,"Magic Hour, The (1998)","Educational resource: Magic Hour, The (1998)",Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?imdb-title-119594,Drama,1998-01-01T00:00:00
1593,Death in Brunswick (1991),Educational resource: Death in Brunswick (1991),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Death%20in%20Brunswick%20(1991),Comedy,1996-01-01T00:00:00
1594,Everest (1998),Educational resource: Everest (1998),History,Video,Intermediate,120,http://us.imdb.com/Title?Everest+(1998),Documentary,1998-01-01T00:00:00
1595,Shopping (1994),Educational resource: Shopping (1994),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Shopping%20(1994),Action|Thriller,1996-01-01T00:00:00
1596,Nemesis 2: Nebula (1995),Educational resource: Nemesis 2: Nebula (1995),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Nemesis%202:%20Nebula%20(1995),Action|Sci-Fi|Thriller,1995-01-01T00:00:00
1597,Romper Stomper (1992),Educational resource: Romper Stomper (1992),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Romper%20Stomper%20(1992),Action|Drama,1992-01-01T00:00:00
1598,City of Industry (1997),Educational resource: City of Industry (1997),History,Video,Intermediate,120,http://us.imdb.com/M/title-exact?City%20of%20Industry%20(1997),Crime|Thriller,1997-01-01T00:00:00
1599,Someone Else's America (1995),Educational resource: Someone Else's America (1995),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Someone%20Else's%20America%20(1995),Drama,1996-01-01T00:00:00
1600,Guantanamera (1994),Educational resource: Guantanamera (1994),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Guantanamera%20(1994),Comedy,1997-01-01T00:00:00
1601,Office Killer (1997),Educational resource: Office Killer (1997),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?imdb-title-119819,Thriller,1997-01-01T00:00:00
1602,"Price Above Rubies, A (1998)","Educational resource: Price Above Rubies, A (1998)",Literature,Video,Intermediate,120,"http://us.imdb.com/Title?Price+Above+Rubies,+A+(1998)",Drama,1998-01-01T00:00:00
1603,Angela (1995),Educational resource: Angela (1995),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Angela%20(1995),Drama,1996-01-01T00:00:00
1604,He Walked by Night (1948),Educational resource: He Walked by Night (1948),History,Video,Intermediate,120,http://us.imdb.com/M/title-exact?He%20Walked%20by%20Night%20(1948),Crime|Film-Noir|Thriller,1948-01-01T00:00:00
1605,Love Serenade (1996),Educational resource: Love Serenade (1996),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Love+Serenade+(1996),Comedy,1997-01-01T00:00:00
1606,Deceiver (1997),Educational resource: Deceiver (1997),History,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Liar+(1997),Crime,1997-01-01T00:00:00
1607,Hurricane Streets (1998),Educational resource: Hurricane Streets (1998),Literature,Video,Intermediate,120,http://us.imdb.com/Title?Hurricane+Streets+(1998),Drama,1998-01-01T00:00:00
1608,Buddy (1997),Educational resource: Buddy (1997),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Buddy%20%281997%29,Adventure|Children's|Drama,1997-01-01T00:00:00
1609,B*A*P*S (1997),Educational resource: B*A*P*S (1997),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?B%2EA%2EP%2ES%2E%20(1997),Comedy,1997-01-01T00:00:00
1610,"Truth or Consequences, N.M. (1997)","Educational resource: Truth or Consequences, N.M. (1997)",General,Video,Intermediate,120,"http://us.imdb.com/Title?Truth+or+Consequences,+N.M.+(1997)",Action|Crime|Romance,1997-01-01T00:00:00
1611,Intimate Relations (1996),Educational resource: Intimate Relations (1996),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Intimate%20Relations%20%281996%29,Comedy,1997-01-01T00:00:00
1612,"Leading Man, The (1996)","Educational resource: Leading Man, The (1996)",Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?imdb-title-116845,Romance,1998-01-01T00:00:00
1613,Tokyo Fist (1995),Educational resource: Tokyo Fist (1995),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Tokyo+Fist+(1995),Action|Drama,1998-01-01T00:00:00
